"t" "y" "id"
0.177038584835827 8.47406513185878 6
0.320782233960927 0.716546148966941 6
0.402529986109585 -0.630957428641867 6
0.410198183264583 -0.827090915662207 6
0.547621153062209 3.22380666139592 6
0.574909538263455 1.91572783497245 6
0.625587308779359 -0.0331580144963998 6
0.693577477475628 -1.0981314610882 6
0.00166362780146301 1.73021129354251 7
0.0134092140942812 -0.0720110964758718 7
0.031426980625838 0.257385037189301 7
0.064545088680461 -1.09977674241381 7
0.0896766996011138 0.0838573355294802 7
0.0983433506917208 -0.434975150577144 7
0.226098716491833 7.1347166333205 7
0.506734455237165 12.529932310831 7
0.545840863836929 2.97339228777414 7
0.642323240637779 0.0437029112274573 7
0.846958432812244 3.62838573251361 7
0.918107048841193 -1.54706895609437 7
0.921633493620902 0.534643701811274 7
0.960379040567204 -0.193168124686956 7
0.122825639089569 4.35299928324427 8
0.214387266431004 10.4683879642978 8
0.419004260795191 2.04674127373813 8
0.524424548726529 12.1558702194357 8
0.733122596982867 0.988293132596077 8
0.796402266714722 22.1136744437639 8
0.904038657201454 0.885498161728081 8
0.916065073339269 0.821918078605204 8
0.080516918329522 -0.880075272535547 9
0.199438508367166 4.40990986113651 9
0.290880956687033 -0.723120614685164 9
0.506292520090938 10.4412875051881 9
0.58979718037881 -0.144655136015839 9
0.689793670317158 0.628910558907905 9
0.0312846987508237 -0.483524846514317 10
0.0343385431915522 2.51387685687535 10
0.0407388384919614 0.151498074605065 10
0.0564820889849216 -1.88111345805503 10
0.102147065801546 0.169503531002713 10
0.214839948806912 6.77734788242772 10
0.345157658448443 1.29624570014687 10
0.477036600233987 10.1516987965699 10
0.564748962176964 2.5246062391747 10
0.565040811197832 2.70526873393915 10
0.579241242725402 1.84345700216749 10
0.728405680973083 -1.02140739625255 10
0.88722074823454 1.21955997035669 10
0.988800635095686 0.601596814858596 10
0.0744044771417975 -0.409313230567244 11
0.0952718548942357 -0.748049495771958 11
0.340039079543203 -1.80727031733884 11
0.36579039436765 0.0944649461994547 11
0.505046183476225 13.0191214046105 11
0.572845658054575 1.00761273639499 11
0.651831905124709 -2.24176470010697 11
0.799076587893069 21.9381202078804 11
0.821168646914884 10.1806162127712 11
0.840321253053844 2.19360189831479 11
0.89853024459444 0.115335807916286 11
0.905542892403901 0.0366468577773718 11
0.907411948312074 2.08572901356134 11
0.939138122601435 0.983544899459114 11
0.145470034098253 6.26189824742775 12
0.148270527366549 4.74619601162992 12
0.298466719221324 1.14285387547618 12
0.444262257311493 2.94845751261229 12
0.594774673925713 -1.05239475062247 12
0.647472860524431 0.65073809450502 12
0.0236964791547507 -1.01968887771968 13
0.0374532397836447 -1.29368293127744 13
0.0646458293776959 1.94019400247346 13
0.113799054874107 1.88204990588653 13
0.118723215302452 1.20787058539187 13
0.156939856009558 6.05580864901541 13
0.242658134084195 4.95706624510011 13
0.256895758910105 6.26395263189227 13
0.291944924276322 1.28429335654862 13
0.33140120585449 1.81381439582529 13
0.336826605722308 2.3628298191364 13
0.361373144201934 -0.203472690672916 13
0.459359201369807 6.46251480677052 13
0.0932052270509303 0.213837494524158 14
0.260651899967343 5.07411006899229 14
0.305496201850474 0.855955089643813 14
0.328773574437946 -0.28010322226447 14
0.369846273912117 -2.6083337708691 14
0.466474995249882 7.38384982300738 14
0.466753440210596 6.61223932821679 14
0.494246860500425 13.1794094981499 14
0.670465677510947 1.03276906790482 14
0.904758436139673 -0.327298688474496 14
0.349773459602147 0.268898723933239 15
0.421966209309176 0.473209996161938 15
0.492055957904086 13.6612204652773 15
0.570927393389866 1.32899959274145 15
0.624592733336613 1.27800003470987 15
0.833131782710552 5.49564456596077 15
0.874282778473571 3.15362554090542 15
0.933265558443964 1.3930632937447 15
0.14278850494884 4.2404330371922 16
0.164133593672886 5.85554911166375 16
0.183617206756026 6.79508118538605 16
0.24443609197624 3.97623712423923 16
0.37551040831022 0.428992379991861 16
0.542960696620867 4.93213498019092 16
0.714689218206331 0.152410201569543 16
0.729467694181949 -0.879039661528452 16
0.76984303817153 7.36932101683958 16
0.792784463381395 19.7088356880294 16
0.993207541527227 -0.361324205891508 16
0.0146401626989245 -0.0578771850436137 17
0.0918088110629469 2.04893170304183 17
0.104228110983968 2.6827167064599 17
0.171278684632853 7.74432339191562 17
0.285013769986108 2.64519670216829 17
0.457937601720914 4.61475148954797 17
0.559319779742509 1.86567994801687 17
0.833630543434992 5.21789800339994 17
0.0981793757528067 1.29158821744117 18
0.141499294200912 6.15598246810226 18
0.32047807238996 0.175658905106899 18
0.335413724649698 1.21950264784664 18
0.928778735920787 -0.0860525110518517 18
0.93042109743692 -0.522948839465643 18
0.0116062460001558 0.195758138477798 19
0.0831526634283364 -0.124731589915522 19
0.100956835784018 1.52894883900913 19
0.146865750662982 4.76107196003372 19
0.146893220022321 4.29014429246021 19
0.155222324887291 4.32760429122841 19
0.171314822509885 7.94215249118265 19
0.172381740063429 8.23068282182274 19
0.343772864900529 -0.23795727433865 19
0.356322333449498 2.23964688906733 19
0.625877401791513 1.72310183597822 19
0.677328403806314 -0.243920844448839 19
0.777293079299852 11.4182260871019 19
0.887293674284592 1.5610788462052 19
0.00460957712493837 1.35148252401569 20
0.180583501234651 8.08127269322128 20
0.228284737793729 8.00782984902814 20
0.241068840725347 6.03659889912581 20
0.377810000209138 1.74111332703701 20
0.695926432963461 -1.76818222438465 20
0.765113706234843 4.71142317063542 20
0.818310513626784 11.9212513287505 20
